Flow Rate (L/min),Inlet Temperature (°C),Outlet Temperature (°C),Delta Temperature (°C),Pressure (Bar),Delta Pressure (Bar),Power Consumption (kW),Vibration (m/s²),Ambient Temperature (°C),Time of Day,Cooling Load (kW),Motor Speed (RPM),Regular RPM (RPM),Energy Usage (Regular RPM) (kW),Optimal RPM,Energy Usage (Optimal RPM) (kW),Anomaly Detection Index (ADI),Efficiency Percentage (%),Remaining Lifespan (years),Current Reduction (%),New Reduction (%),Energy Reduction (%)
530.8767414437036,33.309995493273114,42.7214793419105,5.675548434556871,2.657906909630277,0.4619570801991665,27.41904369447281,1.2212804039244156,38.60944629881092,Off-Peak,41.04038751794924,1347.736452771289,1500,42.7697015997669,1145.5759848555956,25.66182095986014,0.020576178213506,77.65215826242473,7.765215826242473,30.000000000000004,40.50000000000001,40.0
1954.864778242992,44.132082579884354,39.58067485658988,6.714322044747181,1.1314509031805593,0.3062255778885981,45.82508524813597,0.4745521715302959,33.29709585008432,Peak,91.540065102539,1512.9313039862932,1500,52.42974967063743,1285.9916083883493,31.45784980238246,0.0031711891462562,96.7692383720212,9.67692383720212,30.0,40.5,40.0
1748.663961200633,40.706955361233135,43.55620123295392,14.843813126186031,1.5436295291707958,0.3683723171816436,47.996304373238175,1.8619323975738864,36.8121539205011,Peak,65.39313305528266,1422.532453795053,1500,20.893291920935543,1209.152585725795,12.535975152561324,0.0142903575741198,84.55630145110462,8.455630145110462,30.0,40.5,40.00000000000001
818.5086660174143,42.70646693416642,31.65313199641783,9.685469497914722,2.2791091561955987,0.1268691347580036,38.75269387709059,0.922699860352608,38.86356748631265,Peak,77.74803521397918,1023.341176211512,1500,42.324067449163785,869.8399997797852,25.39444046949827,0.0030207482683795,96.9344777929144,9.69344777929144,30.0,40.5,40.0
772.7374508106509,33.929739339124225,35.06418833503086,13.673455047021124,2.36794322115194,0.1216461871214597,24.9740756310474,0.4169586382404139,27.44702671863708,Off-Peak,52.671902666179584,1463.2939715907212,1500,53.45249644891793,1243.799875852113,32.07149786935076,0.0020309631987438,98.02162587409956,9.802162587409956,29.999999999999996,40.5,40.0
775.1067647801508,34.23491724104839,25.28159326565781,13.487524666688431,4.598340865848384,0.3345871088162189,42.80231159898656,1.5491904834958796,31.41811725573452,Off-Peak,90.9532404754872,1185.6020670405687,1500,28.6249502531685,1007.7617569844834,17.1749701519011,0.0121100740944738,86.95105469001643,8.695105469001644,30.0,40.50000000000001,40.0
956.3633644393066,30.829946510198127,25.139151746065824,10.115195574628736,3.967251637066061,0.4549184042016833,11.034683269016806,0.5163876076435718,31.498156025719133,Peak,93.4180170387462,1273.181244032785,1500,56.867319180058665,1082.2040574278672,34.1203915080352,0.0212887149265381,76.86953085763687,7.686953085763687,30.0,40.5,40.0
1287.1346474483566,36.441350703914594,29.8025324090304,12.066877084605435,4.888731872748164,0.3113928003838188,14.109836421576842,0.3727056226365244,30.317083756575315,Peak,54.94151448935318,1249.763794607303,1500,43.107824840695606,1062.2992254162075,25.864694904417366,0.0082253148855861,91.21794924053012,9.121794924053011,30.000000000000004,40.50000000000001,40.0
1147.9175279631736,41.1948932266735,27.016143942781703,6.927520104127122,3.396286041340962,0.4511276690280286,36.45494945501444,1.1694569434386135,25.1335879982746,Peak,39.25790682950084,1686.8106462198684,1500,40.66905749688594,1433.789049286888,24.401434498131565,0.0144719549144659,84.35684077407272,8.435684077407272,30.00000000000001,40.500000000000014,40.0
936.8437102970628,47.15869827994658,30.20422735871508,11.883967049269083,1.966854928365272,0.4243965092220957,21.649943010802296,1.3758409850540223,37.23958161667143,Off-Peak,71.81371075467905,1038.0584141090835,1500,58.54646069842898,882.349651992721,35.12787641905739,0.0269701454184095,70.62923036502812,7.062923036502812,30.0,40.5,40.0
1417.7793420835692,43.338548949173614,28.540865890567947,7.723845792632895,2.3106201196865714,0.1303415143179683,48.05544873601911,1.182169207263341,26.673389823308543,Off-Peak,96.36674670564123,1278.397401618954,1500,25.18606860803198,1086.637791376111,15.11164116481919,0.0032064152704349,96.73054713037354,9.673054713037354,30.000000000000004,40.5,40.0
709.2407909780627,38.70792646799503,25.570400496772965,13.320620967541508,2.2793436931678683,0.1807829897542759,27.44242448369219,1.34737023299999,39.93220896882639,Off-Peak,69.79571676583531,1315.8530694894412,1500,49.60564664688202,1118.475109066025,29.763387988129217,0.0088760969050822,90.50315120460372,9.050315120460372,30.00000000000001,40.500000000000014,39.99999999999999
938.2169728028272,49.06240228788276,43.18608292812099,5.837241331089099,2.3059773106530064,0.363084267662137,27.17459281556708,0.3194956233847145,36.59437737866772,Peak,96.33779507261892,1495.0674107869536,1500,52.74285162893066,1270.8072991689105,31.645710977358398,0.0042688343198078,95.56362022232736,9.556362022232737,30.00000000000001,40.50000000000001,40.0
1049.5427649405376,44.38490401151664,25.16446262777783,12.731386728852776,3.691856692447263,0.2774005530200166,37.12318040763725,1.004434271979804,33.700150264097715,Peak,47.50463719780917,1631.1718787837126,1500,39.542260691941536,1386.4960969661556,23.725356415164924,0.007505569820794,92.00849406701371,9.200849406701373,29.99999999999999,40.49999999999999,39.99999999999999
1184.104976325554,48.603304057251,39.721642886741705,5.999369065686196,3.123231712361665,0.2162799254587682,40.70274249224759,0.7783354237682283,27.31909626612396,Peak,93.20632566399,1582.132110131979,1500,20.25902708480213,1344.8122936121822,12.155416250881277,0.004135798158234,95.70974286270672,9.570974286270673,30.000000000000004,40.5,40.00000000000001
1677.7639420895205,40.55175946544331,28.04295773839033,13.81189236894309,2.541696712346577,0.2674535424191916,29.02234952500546,1.9494003708562315,32.730894570898705,Off-Peak,29.005346593327523,1602.0976826332958,1500,40.97346024557277,1361.7830302383013,24.584076147343662,0.0179645701782198,80.52066451844858,8.052066451844858,30.00000000000001,40.500000000000014,40.0
799.5106732375395,35.17808549586279,43.244592439992005,8.042045181350037,1.5963590749148664,0.2780798585082538,18.560036068468968,0.1942854749409881,28.916631112867133,Off-Peak,48.706753515014576,1153.909613042762,1500,26.14047715309519,980.8231710863477,15.684286291857116,0.0029109252364861,97.0551038783704,9.70551038783704,30.00000000000001,40.500000000000014,39.99999999999999
1271.3516576204174,31.05653372729444,42.85591879179772,11.543933648305748,1.0885566517685836,0.4642209003286386,40.93234570902487,0.6667589858138537,28.78483786814604,Off-Peak,59.557698759243536,1729.3898189962251,1500,42.50282086762304,1469.981346146791,25.501692520573826,0.0075618304139474,91.94669924127888,9.19466992412789,30.00000000000001,40.50000000000001,40.0
1388.621853293064,44.52169702967701,38.07802292738515,9.875022786202798,1.8753387103507704,0.1413833134819812,22.814050994945102,1.889538168774272,37.44293874073728,Peak,72.24882706018334,1331.3189435688078,1500,49.54474474288553,1131.6211020334863,29.726846845731316,0.0117098522884503,87.3906454474594,8.73906454474594,30.0,40.5,40.0
569.6756190799966,32.426059960110685,38.444682996012105,8.66303145262339,1.429885615874725,0.211892298723046,17.004430771754304,1.968642748050226,30.70966635939152,Off-Peak,43.53113959589812,1008.8872247605506,1500,41.24285719315536,857.554141046468,24.745714315893217,0.0245312673413166,73.30801559133158,7.330801559133159,30.000000000000004,40.5,40.0
1411.3172778521575,36.05550256543934,25.10678283939377,11.454418331834963,4.1417801234089575,0.3150259266330856,35.26560759700053,1.6673130546815538,31.76085705086206,Off-Peak,93.9391440346983,1534.47694566789,1500,45.23208041948434,1304.3054038177063,27.139248251690606,0.01489402496735,83.89325260509018,8.389325260509018,30.000000000000004,40.50000000000001,40.0
755.7861855309372,40.64941815767795,44.69743132227204,14.47522980551238,1.4499918312555415,0.3793147706522367,13.618146679614016,0.2443966636311776,37.644471066701776,Peak,92.27969673553278,1483.202239235612,1500,24.157821613203705,1260.7219033502702,14.494692967922223,0.0068073333761492,92.7754145170146,9.27754145170146,30.00000000000001,40.50000000000001,40.0
597.5773894779193,41.28833175559495,42.55665207151629,5.412697473746219,3.8969129492273447,0.3522549155836975,48.8541070034422,1.1665745538527268,26.31685938578264,Off-Peak,83.94692903724498,1100.7661080713435,1500,23.88182907396483,935.651191860642,14.329097444378899,0.0084114037937594,91.01355516988124,9.101355516988123,30.00000000000001,40.50000000000001,40.0
1923.32830588,42.01166393974272,42.90212451460184,14.188528558831043,2.5426347591043306,0.4766570950949578,35.29589057648548,0.8602336860738875,33.919267796365745,Off-Peak,29.149001999338573,1767.894084327471,1500,54.03763028422386,1500.0,32.422578170534315,0.0116171169847171,87.49250292198043,8.749250292198044,30.000000000000004,40.50000000000001,40.0
1948.448049611839,33.32510660699401,38.18489074101744,11.090816550210135,1.293513558975104,0.4182435699277893,49.43582083687024,1.6322598786212632,33.673235220595565,Off-Peak,26.26327609106278,1449.251544650172,1500,21.973194431738,1231.8638129526462,13.1839166590428,0.0138094642129477,85.0844992496886,8.508449924968861,30.0,40.5,40.0
1712.5960221746916,37.59474809643297,31.89573857309073,13.073143007690524,4.250920197726343,0.3228307367897721,23.55573693914544,0.2045460475855332,31.37821853900013,Off-Peak,59.85051640954734,1375.411189047189,1500,31.37199855172044,1169.0995106901107,18.823199131032265,0.0028032980424287,97.17331812618264,9.717331812618264,30.000000000000004,40.50000000000001,40.0
956.920653760056,42.34388454233933,42.87297298180962,8.838749534342776,3.3185222809464534,0.185873076669403,48.84820644761592,0.474544628124934,37.44661962136139,Peak,81.22750045567335,1318.4977776299263,1500,57.50786316164224,1120.7231109854374,34.50471789698535,0.0018056972089877,98.26905079091478,9.826905079091478,30.0,40.49999999999999,40.0
646.5081710095758,49.396377292675695,30.830338563023847,9.718429748376138,1.943046051454292,0.2803496925608959,15.822489909144943,1.029470625822996,39.14335092003539,Peak,29.85887143290089,1167.8811027148931,1500,38.35468453999741,992.6989373076592,23.012810723998445,0.0182406040457096,80.21747779782632,8.021747779782633,30.000000000000004,40.50000000000001,40.0
1526.3495397682354,44.552622753993774,36.25423086684405,13.68850751801164,4.578724697330672,0.377352897677791,11.627790893881135,0.3995305596008712,31.980037928704164,Peak,71.31499735488148,1762.2502473695615,1500,46.98154320201315,1497.9127102641276,28.18892592120789,0.0129658346759189,86.01111479537425,8.601111479537426,30.00000000000001,40.50000000000001,40.0
1160.228740609402,48.45207514187916,26.99461944687765,9.148479698098232,1.1810332554822058,0.4351848699344339,11.319362418184102,1.4161587711191668,31.842205764976,Peak,62.22843128818455,1561.726911260536,1500,28.867614730197893,1327.4678745714557,17.32056883811874,0.0544457229875382,40.4509397946072,4.04509397946072,30.000000000000004,40.5,39.99999999999999
683.0573522671682,45.24424116628354,43.439112602655,10.346595667490847,1.807278432791052,0.483894489768955,28.594814823969084,1.6594577201656169,32.53095594506117,Off-Peak,78.07915357874978,1454.0829991402138,1500,30.82051521124958,1235.9705492691817,18.49230912674975,0.0280820999099316,69.40789532077616,6.940789532077616,30.000000000000004,40.50000000000001,40.0
1242.7653651669052,41.83433937784801,27.815409155424263,5.201949230843329,4.008187711223444,0.3421811064551671,13.32016789914379,1.4385877978925226,35.846860462495926,Peak,54.83001809330143,1504.9601614373912,1500,40.36002189815535,1279.2161372217824,24.216013138893214,0.0369558077753214,59.66130004993994,5.966130004993993,30.000000000000004,40.50000000000001,40.0
551.5827816728277,33.84046738272689,29.497936114608144,6.585980058380423,3.8375117212395566,0.310767746921773,30.48671536670407,0.9365390559159664,35.02090436048444,Peak,75.46372777760072,1672.33636676181,1500,45.52400193131368,1421.4859117475385,27.314401158788208,0.0095466542987807,89.76663253378554,8.976663253378554,29.999999999999996,40.5,40.0
1863.980603118173,43.33371303785026,36.1626831625643,11.416865079747998,2.157086774897912,0.1070767692484593,23.10002014035602,1.7689365658800278,28.342524238103305,Peak,32.76869371872511,1508.576224785181,1500,58.4184448435673,1282.289791067404,35.051066906140385,0.0081996470708262,91.24614194258284,9.124614194258283,30.0,40.5,39.99999999999999
888.1699724000254,42.46759131919814,40.28186000425963,12.16976901063877,1.2480995014111325,0.1288396276600719,23.425159698964624,0.3616036502678892,25.95843022899015,Peak,37.16754185853031,1091.6725831770989,1500,42.97679882102783,927.921695700534,25.786079292616698,0.0019888393615987,98.06789334178453,9.806789334178452,30.0,40.50000000000001,40.0
1493.783426530973,42.04938340914533,37.38702611872598,10.826009367844994,4.432312288899775,0.1624419990549601,35.42435986180679,0.5946433094081168,39.23881194725184,Off-Peak,92.26672510512034,1557.8361270599348,1500,23.83876391784528,1324.1607080009446,14.30325835070717,0.0027267972740152,97.25734410933929,9.725734410933928,30.00000000000003,40.50000000000003,40.0
967.5666141341164,39.795717359764815,29.642678256003123,6.4331003627561065,2.2547905522796103,0.1219039724758512,16.523920246064808,1.0301254019793762,28.91604639600556,Peak,46.35000602379651,1451.8955007142154,1500,34.676772899342865,1234.111175607083,20.80606373960572,0.0075996722799164,91.90513495299176,9.190513495299175,30.0,40.5,40.0
1280.1020317667162,40.57313207978551,25.018860850549807,9.454054285778348,1.7828536597130609,0.2603452955219706,40.66213481358924,0.2165433378705787,34.578950270358874,Off-Peak,98.84046518692406,1773.075286129898,1500,29.76670348511077,1500.0,17.86002209106646,0.0013864505528221,98.72953783176446,9.872953783176444,29.99999999999999,40.49999999999999,40.0
1320.0654190149194,36.68885054236208,40.14301160614878,8.550947663631899,3.0642472894439083,0.2347514180555489,33.28123679114539,0.2818029849764398,37.42657004115584,Off-Peak,23.69636781200746,1586.9753717382591,1500,30.176048823014,1348.9290659775202,18.105629293808402,0.0019877161041414,98.06912709164276,9.806912709164276,30.0,40.5,39.99999999999999
777.2816832882905,40.38625385284607,44.70414651822188,9.956613440350884,4.640908797129789,0.3549416631473572,46.59778515390044,0.8551424062725069,29.504151258207795,Off-Peak,59.67006519623256,1275.2023327842094,1500,40.215497976274776,1083.921982866578,24.129298785764867,0.0065137359406188,93.09789249578952,9.30978924957895,30.000000000000004,40.50000000000001,40.0
1954.3769416468376,33.951118113569564,41.19826240612181,13.703290345540942,1.1741863113735014,0.3142660431733611,24.59362615070093,1.8933839637956529,34.53150120485393,Peak,45.99897315570821,1108.3182811262209,1500,32.6666569268584,942.0705389572876,19.59999415611504,0.0241943291673967,73.67809764297328,7.367809764297329,30.000000000000004,40.50000000000001,40.0
1662.6992350416715,46.10348794720754,34.2041323631323,12.75861438658652,4.063216352123551,0.3383883037551439,49.30859968268502,1.8259860172263005,26.61850361723837,Off-Peak,99.6772029640738,1385.824473975527,1500,31.572355325680963,1177.950802879198,18.943413195408578,0.0125311267208181,86.48858402961685,8.648858402961684,30.000000000000004,40.50000000000001,40.0
1909.248412346284,33.71553909397416,43.07534522798213,5.8398950138915895,3.289892911754836,0.2887908811750617,33.033105868560924,0.985352230728981,39.54897166563491,Peak,99.2027805091696,1543.4834246494263,1500,58.72075843785783,1311.9609109520122,35.2324550627147,0.0086144106494952,90.79057896984432,9.079057896984432,30.000000000000004,40.50000000000001,40.0
1842.2410256414728,31.699325797789328,33.196953462367,13.903091977745644,2.701796466207268,0.2110948594217028,48.93607824750135,0.3701012345703871,25.87237412575939,Peak,38.81946334823457,1141.820414325539,1500,43.35834504579635,970.5473521767082,26.01500702747781,0.0015965003915577,98.4988258457586,9.84988258457586,30.000000000000004,40.50000000000001,40.0
1396.8499682166278,38.72492052714315,35.498681684869354,9.717671511498237,3.97632177642024,0.4811301259785908,11.082426161884612,0.4384045463210276,31.572620107614647,Off-Peak,41.38055037457087,1519.5554194308131,1500,30.47115317054551,1291.6221065161913,18.282691902327308,0.0190328030631474,79.34735188044795,7.934735188044795,30.000000000000004,40.50000000000001,39.99999999999999
1882.8113525346755,43.16614879012124,34.54259534791366,12.438621448859983,4.863297697766529,0.1345636639040556,39.11905289649552,0.8173375037573417,33.05228863090035,Off-Peak,79.97377749736376,1660.4894064103246,1500,31.03477702680435,1411.415995448776,18.62086621608261,0.0028115181991442,97.16428937047152,9.716428937047151,30.000000000000004,40.5,40.0
632.7387530778792,38.75433649867082,33.9524774533105,6.400392312643522,1.916824844650764,0.4755563997861228,42.66486097170945,0.4991409706648846,36.85722667995046,Off-Peak,91.17395451154326,1125.6401427076676,1500,52.44112453223684,956.7941213015174,31.464674719342106,0.0055635874016451,94.14150508671926,9.414150508671923,30.00000000000001,40.500000000000014,40.0
793.9742936287178,35.53508263902617,40.50381538587811,11.70719525707048,1.5745894602884785,0.2244952187458938,12.126931467059505,0.2576536293417178,26.81692775608632,Off-Peak,73.09575902839347,1564.6285628861474,1500,55.459033008884006,1329.9342784532253,33.27541980533041,0.004769715078943,95.01346890877326,9.501346890877327,30.00000000000001,40.50000000000001,39.99999999999999
567.8409333658071,41.163423677808815,35.53537814538984,7.363260176094579,4.651526980890788,0.305064578146919,33.15878656064983,1.3801772186879946,31.612119607827648,Off-Peak,89.17671640490906,1054.606106879852,1500,47.16124820882047,896.4151908478741,28.296748925292277,0.0126977861574313,86.3055306655242,8.63055306655242,30.0,40.5,40.00000000000001
987.9954961448964,36.940046708244,31.33434244050432,9.383808971409316,3.675812309829215,0.1435369291310184,42.07769174357794,1.20475241180612,29.495673543151785,Off-Peak,25.06339643165825,1006.3600663093868,1500,37.25787298059295,855.4060563629788,22.35472378835577,0.0041096945765859,95.73841419709166,9.573841419709163,30.0,40.5,40.0
1083.015934534223,48.65735380253266,30.16316335316957,5.168628700821044,2.751944086247864,0.1283724273484037,32.441549008922905,0.6534638401583616,29.6801607354001,Peak,71.24227851172748,1026.1077490624525,1500,50.58296042754971,872.1915867030846,30.34977625652983,0.0025857809478353,97.41223190581692,9.741223190581692,30.00000000000001,40.500000000000014,39.99999999999999
907.023547660844,48.45290279207144,25.754946339348667,6.516106379304761,3.2930382810571324,0.2718181794874411,12.552543616218664,1.580001926849378,36.68181874097876,Peak,76.01367113365569,1505.2036621145528,1500,57.49527565471753,1279.42311279737,34.497165392830524,0.0342140414304508,62.67276800629234,6.267276800629233,30.000000000000004,40.5,39.99999999999999
1743.106263727894,40.04743639944191,36.66390323766092,5.920804931236198,3.982455620704976,0.3966789505518713,37.73788963593246,1.5743028866410855,25.081914175477497,Off-Peak,35.225525045176994,1778.68964214735,1500,26.648022694652308,1500.0,15.988813616791386,0.0165481648006345,82.076398622408,8.2076398622408,30.00000000000001,40.50000000000001,40.0
1035.129990040384,36.55767988036517,29.599228308020685,7.397441729382584,4.092127594822869,0.2077459110194195,12.423876586932344,1.0329037434042474,36.236254620039496,Peak,82.23761674596844,1617.097801711802,1500,54.46822593266083,1374.5331314550317,32.6809355595965,0.0172717048231616,81.2816855364241,8.12816855364241,30.00000000000001,40.50000000000001,40.0
921.4017645310712,44.74264827913278,27.96267844032766,6.000180900243223,4.679576723275858,0.324939155574128,42.69875580065754,0.2834118554725984,37.15597645184659,Peak,95.54121357610848,1203.527408032398,1500,53.952904733718576,1022.9982968275382,32.37174284023115,0.002156774998946,97.88343823985824,9.788343823985826,30.000000000000004,40.5,39.99999999999999
1314.0441247373728,30.73425886966133,38.07659927655355,11.91910026619562,2.70737115558249,0.2114601362091273,11.721367332267777,1.84509186019258,38.52043365763103,Peak,91.83731938224528,1057.3509492006783,1500,34.660078494266706,898.7483068205765,20.796047096560024,0.033286507027264,63.691541957922894,6.369154195792289,30.00000000000001,40.50000000000001,40.0
711.386337462144,39.49538012087302,38.624185156430975,5.290399022092194,2.17364364007758,0.2554452243572163,15.495895240414832,1.3704549947278457,34.40322704845725,Peak,39.59739343306712,1493.3233031943848,1500,31.671444375470863,1269.324807715227,19.00286662528252,0.0225915429969279,75.43854641435806,7.543854641435805,30.000000000000004,40.5,40.0
1703.2954711310597,36.72646788540667,40.04309784515332,11.17740500624998,3.558657067159368,0.4625785273895298,21.00430362093074,0.5693965563887068,30.00182992408362,Peak,45.91941103777489,1002.5831081218008,1500,42.6124058431395,852.1956419035308,25.567443505883702,0.0125398406587728,86.47901292047642,8.647901292047642,30.000000000000004,40.5,39.99999999999999
611.8259655196563,48.410717702051095,35.07153792677183,6.407078308255743,2.6629115971181214,0.4423358501979678,35.334591690432,1.2598636393650309,31.40852098823306,Off-Peak,59.9689095156997,1634.068499417638,1500,30.891751156311933,1388.9582245049924,18.535050693787163,0.0157715945590773,82.92935839510396,8.292935839510395,30.000000000000004,40.50000000000001,39.99999999999999
1980.330404900776,30.24006054545365,42.88109210407773,14.451614571778968,3.378393815795912,0.3064070173670519,49.05436398525224,0.8695408420724974,39.54604123431144,Off-Peak,32.66889474244557,1194.496420607138,1500,25.81509221199984,1015.3219575160672,15.489055327199905,0.0054313906909152,94.28670570129492,9.428670570129494,30.000000000000004,40.5,40.0
1658.367153944986,41.05629751436698,43.72685506796456,14.330940731098543,2.6799431938238008,0.1952422509888315,14.712914104797376,1.30716431549832,38.217802396537785,Peak,96.31625304930203,1239.373660779934,1500,58.12315622334501,1053.467611662944,34.87389373400701,0.0173462375673729,81.19982116774396,8.119982116774395,30.000000000000004,40.50000000000001,39.99999999999999
798.0735223012587,44.81327162133252,41.14741879584979,7.255031025209626,1.611983146712698,0.1772735650932091,15.708306768556737,1.0003547018889396,31.95288863649163,Peak,32.92773037686621,1275.1831896587892,1500,39.654631603737045,1083.9057112099708,23.792778962242227,0.0112893418096838,87.85252063039944,8.785252063039943,30.000000000000004,40.50000000000001,40.0
508.2831756854036,39.70035975048083,37.71186964016374,11.144212982230297,2.8777070066358337,0.4816349412142857,24.754815868039213,1.0223970854554936,39.14594510666384,Off-Peak,80.91383663922687,1610.8423533746295,1500,38.89024335040913,1369.216000368435,23.33414601024548,0.0198919742637543,78.40366587143079,7.840366587143079,30.00000000000001,40.50000000000001,40.0
1723.1921426822512,31.708060603254435,31.07441907182377,5.280053194724585,3.763671287764131,0.181086638604275,43.44876551021281,1.4981759746239829,37.344323131096886,Off-Peak,47.31425209367429,1212.593497240567,1500,25.044125792963094,1030.7044726544823,15.026475475777858,0.0062441279538441,93.39402123574123,9.339402123574123,30.000000000000004,40.50000000000001,40.0
1560.2860157714256,49.44922780055805,44.65889843240443,14.31788543051174,4.197135230670599,0.4232673243650157,28.68923811003257,1.266078917521554,38.51634792489692,Peak,65.89766381572774,1227.5767151096409,1500,40.16611460934084,1043.440207843195,24.099668765604505,0.0186791239906403,79.73582159657825,7.973582159657825,30.000000000000004,40.5,39.99999999999999
1593.510752061481,40.36020862752196,30.482723343838767,10.229873081917097,2.973305107186188,0.2475880838142149,22.864424010232867,0.2519101133640287,35.244658518638815,Off-Peak,23.77390595154893,1432.7935505229443,1500,49.71332061578272,1217.8745179445027,29.827992369469634,0.0027278160269118,97.25622514392882,9.725622514392882,30.00000000000001,40.50000000000001,40.0
1656.9055200289183,42.28372488638023,29.05313843980862,5.43223151417779,1.6609515608416037,0.4942639390232953,32.44815328835445,0.2242097838479769,37.86481065192993,Off-Peak,36.40094860298591,1370.400422903332,1500,29.921852140106296,1164.8403594678325,17.95311128406378,0.0034152578714559,96.50116113543903,9.650116113543902,29.999999999999996,40.5,39.99999999999999
611.0669776011356,34.732195654150146,33.84308227573165,8.424999930081373,2.6587508385977263,0.2472622961451151,20.42092789783,0.679517551243778,38.37649212001489,Peak,55.55129906569698,1764.455751067501,1500,34.75554628724736,1499.7873884073758,20.85332777234842,0.0082277882196184,91.2152326099911,9.12152326099911,30.000000000000004,40.5,40.0
1037.698592816409,39.66996170213608,26.13681141424777,5.768494618612342,4.145175715366793,0.2406066499642904,26.04639628990084,0.917467393423618,26.38024876811007,Peak,74.17529737924023,1210.7172656645382,1500,27.156611543357187,1029.1096758148574,16.293966926014313,0.0084752129824853,90.94346920959195,9.094346920959197,30.000000000000004,40.50000000000001,40.0
673.8035892876945,38.58298983916644,44.56988929343581,8.929444393733599,2.651437082468292,0.3549854515510492,23.304205969281675,0.6229228624406434,39.47825464990988,Off-Peak,82.20495409687038,1073.512994616407,1500,34.203028523311495,912.486045423946,20.5218171139869,0.0094887830075156,89.83019649851346,8.983019649851347,29.999999999999996,40.5,40.0
